name,URL,string_date,birthday
Tanith Belbin,https://en.wikipedia.org//wiki/Tanith_Belbin,July_11,2020-07-11
Andre Johnson,https://en.wikipedia.org//wiki/Andre_Johnson,July_11,2020-07-11
Mona Barthel,https://en.wikipedia.org//wiki/Mona_Barthel,July_11,2020-07-11
Gough Whitlam,https://en.wikipedia.org//wiki/Gough_Whitlam,July_11,2020-07-11
Bobo Olson,https://en.wikipedia.org//wiki/Bobo_Olson,July_11,2020-07-11
Caroline Wozniacki,https://en.wikipedia.org//wiki/Caroline_Wozniacki,July_11,2020-07-11
Hugo Sánchez,https://en.wikipedia.org//wiki/Hugo_S%C3%A1nchez,July_11,2020-07-11
Patrick Peterson,https://en.wikipedia.org//wiki/Patrick_Peterson,July_11,2020-07-11
Yoann Gourcuff,https://en.wikipedia.org//wiki/Yoann_Gourcuff,July_11,2020-07-11
Rubén Baraja,https://en.wikipedia.org//wiki/Rub%C3%A9n_Baraja,July_11,2020-07-11
Lil' Kim,https://en.wikipedia.org//wiki/Lil%27_Kim,July_11,2020-07-11
Tyson Kidd,https://en.wikipedia.org//wiki/Tyson_Kidd,July_11,2020-07-11
Pablo Neruda,https://en.wikipedia.org//wiki/Pablo_Neruda,July_12,2020-07-12
Julius Caesar,https://en.wikipedia.org//wiki/Julius_Caesar,July_12,2020-07-12
Bill Cosby,https://en.wikipedia.org//wiki/Bill_Cosby,July_12,2020-07-12
Benny Parsons,https://en.wikipedia.org//wiki/Benny_Parsons,July_12,2020-07-12
Julio César Chávez,https://en.wikipedia.org//wiki/Julio_C%C3%A9sar_Ch%C3%A1vez,July_12,2020-07-12
Christian Vieri,https://en.wikipedia.org//wiki/Christian_Vieri,July_12,2020-07-12
Antonio Cassano,https://en.wikipedia.org//wiki/Antonio_Cassano,July_12,2020-07-12
LeSean McCoy,https://en.wikipedia.org//wiki/LeSean_McCoy,July_12,2020-07-12
Buckminster Fuller,https://en.wikipedia.org//wiki/Buckminster_Fuller,July_12,2020-07-12
Henry David Thoreau,https://en.wikipedia.org//wiki/Henry_David_Thoreau,July_12,2020-07-12
Elias James Corey,https://en.wikipedia.org//wiki/Elias_James_Corey,July_12,2020-07-12
Kristi Yamaguchi,https://en.wikipedia.org//wiki/Kristi_Yamaguchi,July_12,2020-07-12
Gregory Shane Helms,https://en.wikipedia.org//wiki/Gregory_Shane_Helms,July_12,2020-07-12
Brock Lesnar,https://en.wikipedia.org//wiki/Brock_Lesnar,July_12,2020-07-12
Sami Zayn,https://en.wikipedia.org//wiki/Sami_Zayn,July_12,2020-07-12
Inbee Park,https://en.wikipedia.org//wiki/Inbee_Park,July_12,2020-07-12
James Rodríguez,https://en.wikipedia.org//wiki/James_Rodr%C3%ADguez,July_12,2020-07-12
Malala Yousafzai,https://en.wikipedia.org//wiki/Malala_Yousafzai,July_12,2020-07-12
Lee Byung-hun,https://en.wikipedia.org//wiki/Lee_Byung-hun,July_12,2020-07-12
Tim Watson,https://en.wikipedia.org//wiki/Tim_Watson,July_13,2020-07-13
Jarno Trulli,https://en.wikipedia.org//wiki/Jarno_Trulli,July_13,2020-07-13
Nathan Bedford Forrest,https://en.wikipedia.org//wiki/Nathan_Bedford_Forrest,July_13,2020-07-13
Yadier Molina,https://en.wikipedia.org//wiki/Yadier_Molina,July_13,2020-07-13
Guillermo Ochoa,https://en.wikipedia.org//wiki/Guillermo_Ochoa,July_13,2020-07-13
Ma Ying-jeou,https://en.wikipedia.org//wiki/Ma_Ying-jeou,July_13,2020-07-13
Patrick Stewart,https://en.wikipedia.org//wiki/Patrick_Stewart,July_13,2020-07-13
Wole Soyinka,https://en.wikipedia.org//wiki/Wole_Soyinka,July_13,2020-07-13
Gordon Lee,https://en.wikipedia.org//wiki/Gordon_Lee_(footballer),July_13,2020-07-13
Cody Bellinger,https://en.wikipedia.org//wiki/Cody_Bellinger,July_13,2020-07-13
Julius Caesar,https://en.wikipedia.org//wiki/Julius_Caesar,July_13,2020-07-13
Craig Bellamy,https://en.wikipedia.org//wiki/Craig_Bellamy,July_13,2020-07-13
Ray Bright,https://en.wikipedia.org//wiki/Ray_Bright,July_13,2020-07-13
David Thompson,https://en.wikipedia.org//wiki/David_Thompson_(basketball),July_13,2020-07-13
Harrison Ford,https://en.wikipedia.org//wiki/Harrison_Ford,July_13,2020-07-13
Jack Kemp,https://en.wikipedia.org//wiki/Jack_Kemp,July_13,2020-07-13
Alberto Ascari,https://en.wikipedia.org//wiki/Alberto_Ascari,July_13,2020-07-13
Dorothy Round,https://en.wikipedia.org//wiki/Dorothy_Round,July_13,2020-07-13
Margaret Murray,https://en.wikipedia.org//wiki/Margaret_Murray,July_13,2020-07-13
Thierry Boutsen,https://en.wikipedia.org//wiki/Thierry_Boutsen,July_13,2020-07-13
Anders Jarryd,https://en.wikipedia.org//wiki/Anders_Jarryd,July_13,2020-07-13
Sean Waltman,https://en.wikipedia.org//wiki/Sean_Waltman,July_13,2020-07-13
Jeff Jarrett,https://en.wikipedia.org//wiki/Jeff_Jarrett,July_14,2020-07-14
David Mitchell,https://en.wikipedia.org//wiki/David_Mitchell_(comedian),July_14,2020-07-14
Samir Handanović,https://en.wikipedia.org//wiki/Samir_Handanovi%C4%87,July_14,2020-07-14
Nilmar,https://en.wikipedia.org//wiki/Nilmar,July_14,2020-07-14
Darrelle Revis,https://en.wikipedia.org//wiki/Darrelle_Revis,July_14,2020-07-14
Jane Lynch,https://en.wikipedia.org//wiki/Jane_Lynch,July_14,2020-07-14
Angélique Kidjo,https://en.wikipedia.org//wiki/Ang%C3%A9lique_Kidjo,July_14,2020-07-14
Ante Pavelić,https://en.wikipedia.org//wiki/Ante_Paveli%C4%87,July_14,2020-07-14
Mattias Ekström,https://en.wikipedia.org//wiki/Mattias_Ekstr%C3%B6m,July_14,2020-07-14
Ingmar Bergman,https://en.wikipedia.org//wiki/Ingmar_Bergman,July_14,2020-07-14
Gerald Ford,https://en.wikipedia.org//wiki/Gerald_Ford,July_14,2020-07-14
Woody Guthrie,https://en.wikipedia.org//wiki/Woody_Guthrie,July_14,2020-07-14
Happy Chandler,https://en.wikipedia.org//wiki/Happy_Chandler,July_14,2020-07-14
Arthur de Gobineau,https://en.wikipedia.org//wiki/Arthur_de_Gobineau,July_14,2020-07-14
Conor McGregor,https://en.wikipedia.org//wiki/Conor_McGregor,July_14,2020-07-14
M. T. Vasudevan Nair,https://en.wikipedia.org//wiki/M._T._Vasudevan_Nair,July_15,2020-07-15
Jesse Ventura,https://en.wikipedia.org//wiki/Jesse_Ventura,July_15,2020-07-15
Alou Diarra,https://en.wikipedia.org//wiki/Alou_Diarra,July_15,2020-07-15
Carl Woese,https://en.wikipedia.org//wiki/Carl_Woese,July_15,2020-07-15
George Voinovich,https://en.wikipedia.org//wiki/George_Voinovich,July_15,2020-07-15
Mario Kempes,https://en.wikipedia.org//wiki/Mario_Kempes,July_15,2020-07-15
Linda Ronstadt,https://en.wikipedia.org//wiki/Linda_Ronstadt,July_15,2020-07-15
Joe Satriani,https://en.wikipedia.org//wiki/Joe_Satriani,July_15,2020-07-15
Hassanal Bolkiah,https://en.wikipedia.org//wiki/Hassanal_Bolkiah,July_15,2020-07-15
Forest Whitaker,https://en.wikipedia.org//wiki/Forest_Whitaker,July_15,2020-07-15
David Miliband,https://en.wikipedia.org//wiki/David_Miliband,July_15,2020-07-15
Heath Slater,https://en.wikipedia.org//wiki/Heath_Slater,July_15,2020-07-15
Alisa Kleybanova,https://en.wikipedia.org//wiki/Alisa_Kleybanova,July_15,2020-07-15
Damian Lillard,https://en.wikipedia.org//wiki/Damian_Lillard,July_15,2020-07-15
Jacques Derrida,https://en.wikipedia.org//wiki/Jacques_Derrida,July_15,2020-07-15
Rembrandt,https://en.wikipedia.org//wiki/Rembrandt,July_15,2020-07-15
Mac Thornberry,https://en.wikipedia.org//wiki/Mac_Thornberry,July_15,2020-07-15
Clive Cussler,https://en.wikipedia.org//wiki/Clive_Cussler,July_15,2020-07-15
Mary Baker Eddy,https://en.wikipedia.org//wiki/Mary_Baker_Eddy,July_16,2020-07-16
Ida B. Wells,https://en.wikipedia.org//wiki/Ida_B._Wells,July_16,2020-07-16
Carli Lloyd,https://en.wikipedia.org//wiki/Carli_Lloyd,July_16,2020-07-16
Tim Ryan,https://en.wikipedia.org//wiki/Tim_Ryan_(Ohio_politician),July_16,2020-07-16
Barry Sanders,https://en.wikipedia.org//wiki/Barry_Sanders,July_16,2020-07-16
Miguel Induráin,https://en.wikipedia.org//wiki/Miguel_Indur%C3%A1in,July_16,2020-07-16
Srečko Katanec,https://en.wikipedia.org//wiki/Sre%C4%8Dko_Katanec,July_16,2020-07-16
Barbara Lee,https://en.wikipedia.org//wiki/Barbara_Lee,July_16,2020-07-16
Jimmy Johnson,https://en.wikipedia.org//wiki/Jimmy_Johnson_(American_football_coach),July_16,2020-07-16
Dave Treen,https://en.wikipedia.org//wiki/Dave_Treen,July_16,2020-07-16
Assata Shakur,https://en.wikipedia.org//wiki/Assata_Shakur,July_16,2020-07-16
Gareth Bale,https://en.wikipedia.org//wiki/Gareth_Bale,July_16,2020-07-16
Sergio Busquets,https://en.wikipedia.org//wiki/Sergio_Busquets,July_16,2020-07-16
Adam Scott,https://en.wikipedia.org//wiki/Adam_Scott_(golfer),July_16,2020-07-16
Will Ferrell,https://en.wikipedia.org//wiki/Will_Ferrell,July_16,2020-07-16
Phil Hellmuth,https://en.wikipedia.org//wiki/Phil_Hellmuth,July_16,2020-07-16
Margaret Court,https://en.wikipedia.org//wiki/Margaret_Court,July_16,2020-07-16
Barbara Stanwyck,https://en.wikipedia.org//wiki/Barbara_Stanwyck,July_16,2020-07-16
Carlos Alberto Torres,https://en.wikipedia.org//wiki/Carlos_Alberto_Torres,July_17,2020-07-17
Jaap Stam,https://en.wikipedia.org//wiki/Jaap_Stam,July_17,2020-07-17
Matti Nykänen,https://en.wikipedia.org//wiki/Matti_Nyk%C3%A4nen,July_17,2020-07-17
Mark Burnett,https://en.wikipedia.org//wiki/Mark_Burnett,July_17,2020-07-17
J. Michael Straczynski,https://en.wikipedia.org//wiki/J._Michael_Straczynski,July_17,2020-07-17
Angela Merkel,https://en.wikipedia.org//wiki/Angela_Merkel,July_17,2020-07-17
"Camilla, Duchess of Cornwall","https://en.wikipedia.org//wiki/Camilla,_Duchess_of_Cornwall",July_17,2020-07-17
Ali Khamenei,https://en.wikipedia.org//wiki/Ali_Khamenei,July_17,2020-07-17
Berenice Abbott,https://en.wikipedia.org//wiki/Berenice_Abbott,July_17,2020-07-17
Luke Bryan,https://en.wikipedia.org//wiki/Luke_Bryan,July_17,2020-07-17
Wong Kar-wai,https://en.wikipedia.org//wiki/Wong_Kar-wai,July_17,2020-07-17
Diahann Carroll,https://en.wikipedia.org//wiki/Diahann_Carroll,July_17,2020-07-17
Lou Boudreau,https://en.wikipedia.org//wiki/Lou_Boudreau,July_17,2020-07-17
James Cagney,https://en.wikipedia.org//wiki/James_Cagney,July_17,2020-07-17
Elbridge Gerry,https://en.wikipedia.org//wiki/Elbridge_Gerry,July_17,2020-07-17
Ismail I,https://en.wikipedia.org//wiki/Ismail_I,July_17,2020-07-17
Phyllis Diller,https://en.wikipedia.org//wiki/Phyllis_Diller,July_17,2020-07-17
Dick Button,https://en.wikipedia.org//wiki/Dick_Button,July_18,2020-07-18
W. G. Grace,https://en.wikipedia.org//wiki/W._G._Grace,July_18,2020-07-18
Vidkun Quisling,https://en.wikipedia.org//wiki/Vidkun_Quisling,July_18,2020-07-18
Hume Cronyn,https://en.wikipedia.org//wiki/Hume_Cronyn,July_18,2020-07-18
Red Skelton,https://en.wikipedia.org//wiki/Red_Skelton,July_18,2020-07-18
Gino Bartali,https://en.wikipedia.org//wiki/Gino_Bartali,July_18,2020-07-18
Nelson Mandela,https://en.wikipedia.org//wiki/Nelson_Mandela,July_18,2020-07-18
Roald Hoffmann,https://en.wikipedia.org//wiki/Roald_Hoffmann,July_18,2020-07-18
Kristen Bell,https://en.wikipedia.org//wiki/Kristen_Bell,July_18,2020-07-18
Nick Faldo,https://en.wikipedia.org//wiki/Nick_Faldo,July_18,2020-07-18
Adabel Guerrero,https://en.wikipedia.org//wiki/Adabel_Guerrero,July_18,2020-07-18
Alan Pardew,https://en.wikipedia.org//wiki/Alan_Pardew,July_18,2020-07-18
Tontowi Ahmad,https://en.wikipedia.org//wiki/Tontowi_Ahmad,July_18,2020-07-18
Noah Lyles,https://en.wikipedia.org//wiki/Noah_Lyles,July_18,2020-07-18
John Glenn,https://en.wikipedia.org//wiki/John_Glenn,July_18,2020-07-18
Joe Torre,https://en.wikipedia.org//wiki/Joe_Torre,July_18,2020-07-18
Jack Layton,https://en.wikipedia.org//wiki/Jack_Layton,July_18,2020-07-18
Lonnie Mack,https://en.wikipedia.org//wiki/Lonnie_Mack,July_18,2020-07-18
Richard Branson,https://en.wikipedia.org//wiki/Richard_Branson,July_18,2020-07-18
Sukhwinder Singh,https://en.wikipedia.org//wiki/Sukhwinder_Singh,July_18,2020-07-18
M.I.A.,https://en.wikipedia.org//wiki/M.I.A._(rapper),July_18,2020-07-18
Priyanka Chopra,https://en.wikipedia.org//wiki/Priyanka_Chopra,July_18,2020-07-18
George McGovern,https://en.wikipedia.org//wiki/George_McGovern,July_19,2020-07-19
Teresa Edwards,https://en.wikipedia.org//wiki/Teresa_Edwards,July_19,2020-07-19
Benedict Cumberbatch,https://en.wikipedia.org//wiki/Benedict_Cumberbatch,July_19,2020-07-19
Xavier Malisse,https://en.wikipedia.org//wiki/Xavier_Malisse,July_19,2020-07-19
Jon Jones,https://en.wikipedia.org//wiki/Jon_Jones,July_19,2020-07-19
Rosalyn Sussman Yalow,https://en.wikipedia.org//wiki/Rosalyn_Sussman_Yalow,July_19,2020-07-19
Ilie Năstase,https://en.wikipedia.org//wiki/Ilie_N%C4%83stase,July_19,2020-07-19
Brian May,https://en.wikipedia.org//wiki/Brian_May,July_19,2020-07-19
Nicola Sturgeon,https://en.wikipedia.org//wiki/Nicola_Sturgeon,July_19,2020-07-19
Vitali Klitschko,https://en.wikipedia.org//wiki/Vitali_Klitschko,July_19,2020-07-19
Marc Murphy,https://en.wikipedia.org//wiki/Marc_Murphy,July_19,2020-07-19
Alexander the Great,https://en.wikipedia.org//wiki/Alexander_the_Great,July_20,2020-07-20
Stephen Strasburg,https://en.wikipedia.org//wiki/Stephen_Strasburg,July_20,2020-07-20
Gisele Bündchen,https://en.wikipedia.org//wiki/Gisele_B%C3%BCndchen,July_20,2020-07-20
Elliott Yamin,https://en.wikipedia.org//wiki/Elliott_Yamin,July_20,2020-07-20
Alex Yoong,https://en.wikipedia.org//wiki/Alex_Yoong,July_20,2020-07-20
Edmund Hillary,https://en.wikipedia.org//wiki/Edmund_Hillary,July_20,2020-07-20
Anne Hutchinson,https://en.wikipedia.org//wiki/Anne_Hutchinson,July_20,2020-07-20
Carlos Santana,https://en.wikipedia.org//wiki/Carlos_Santana,July_20,2020-07-20
Chris Amon,https://en.wikipedia.org//wiki/Chris_Amon,July_20,2020-07-20
Bernd Schneider,https://en.wikipedia.org//wiki/Bernd_Schneider_(racing_driver),July_20,2020-07-20
Diana Rigg,https://en.wikipedia.org//wiki/Diana_Rigg,July_20,2020-07-20
Barbara Mikulski,https://en.wikipedia.org//wiki/Barbara_Mikulski,July_20,2020-07-20
Chuck Daly,https://en.wikipedia.org//wiki/Chuck_Daly,July_20,2020-07-20
Heinie Manush,https://en.wikipedia.org//wiki/Heinie_Manush,July_20,2020-07-20
Enrique Peña Nieto,https://en.wikipedia.org//wiki/Enrique_Pe%C3%B1a_Nieto,July_20,2020-07-20
Julianne Hough,https://en.wikipedia.org//wiki/Julianne_Hough,July_20,2020-07-20
Ray Allen,https://en.wikipedia.org//wiki/Ray_Allen,July_20,2020-07-20
Chris Cornell,https://en.wikipedia.org//wiki/Chris_Cornell,July_20,2020-07-20
Claudio Reyna,https://en.wikipedia.org//wiki/Claudio_Reyna,July_20,2020-07-20
Peter Forsberg,https://en.wikipedia.org//wiki/Peter_Forsberg,July_20,2020-07-20
Ben Simmons,https://en.wikipedia.org//wiki/Ben_Simmons,July_20,2020-07-20
Ernest Hemingway,https://en.wikipedia.org//wiki/Ernest_Hemingway,July_21,2020-07-21
Janet Reno,https://en.wikipedia.org//wiki/Janet_Reno,July_21,2020-07-21
Edward Herrmann,https://en.wikipedia.org//wiki/Edward_Herrmann,July_21,2020-07-21
David Carr,https://en.wikipedia.org//wiki/David_Carr_(American_football),July_21,2020-07-21
Robin Williams,https://en.wikipedia.org//wiki/Robin_Williams,July_21,2020-07-21
Brian Talbot,https://en.wikipedia.org//wiki/Brian_Talbot,July_21,2020-07-21
Tamika Catchings,https://en.wikipedia.org//wiki/Tamika_Catchings,July_21,2020-07-21
CC Sabathia,https://en.wikipedia.org//wiki/CC_Sabathia,July_21,2020-07-21
Cat Stevens,https://en.wikipedia.org//wiki/Cat_Stevens,July_21,2020-07-21
Anthony Annan,https://en.wikipedia.org//wiki/Anthony_Annan,July_21,2020-07-21
Brandi Chastain,https://en.wikipedia.org//wiki/Brandi_Chastain,July_21,2020-07-21
John Barrasso,https://en.wikipedia.org//wiki/John_Barrasso,July_21,2020-07-21
Rachael Flatt,https://en.wikipedia.org//wiki/Rachael_Flatt,July_21,2020-07-21
Marshall McLuhan,https://en.wikipedia.org//wiki/Marshall_McLuhan,July_21,2020-07-21
"Thomas Pelham-Holles, 1st Duke of Newcastle","https://en.wikipedia.org//wiki/Thomas_Pelham-Holles,_1st_Duke_of_Newcastle",July_21,2020-07-21
Pope Sixtus IV,https://en.wikipedia.org//wiki/Pope_Sixtus_IV,July_21,2020-07-21
Paul Casey,https://en.wikipedia.org//wiki/Paul_Casey,July_21,2020-07-21
Gilles Duceppe,https://en.wikipedia.org//wiki/Gilles_Duceppe,July_22,2020-07-22
Willem Dafoe,https://en.wikipedia.org//wiki/Willem_Dafoe,July_22,2020-07-22
Don Henley,https://en.wikipedia.org//wiki/Don_Henley,July_22,2020-07-22
Shawn Michaels,https://en.wikipedia.org//wiki/Shawn_Michaels,July_22,2020-07-22
Armaan Malik,https://en.wikipedia.org//wiki/Armaan_Malik,July_22,2020-07-22
Kay Bailey Hutchison,https://en.wikipedia.org//wiki/Kay_Bailey_Hutchison,July_22,2020-07-22
Ezekiel Elliott,https://en.wikipedia.org//wiki/Ezekiel_Elliott,July_22,2020-07-22
"Anthony Ashley Cooper, 1st Earl of Shaftesbury","https://en.wikipedia.org//wiki/Anthony_Ashley_Cooper,_1st_Earl_of_Shaftesbury",July_22,2020-07-22
Bob Dole,https://en.wikipedia.org//wiki/Bob_Dole,July_22,2020-07-22
Charlotte Kalla,https://en.wikipedia.org//wiki/Charlotte_Kalla,July_22,2020-07-22
Alan Menken,https://en.wikipedia.org//wiki/Alan_Menken,July_22,2020-07-22
Despina Vandi,https://en.wikipedia.org//wiki/Despina_Vandi,July_22,2020-07-22
Dirk Kuyt,https://en.wikipedia.org//wiki/Dirk_Kuyt,July_22,2020-07-22
Stewart Downing,https://en.wikipedia.org//wiki/Stewart_Downing,July_22,2020-07-22
Selena Gomez,https://en.wikipedia.org//wiki/Selena_Gomez,July_22,2020-07-22
Sergio Mattarella,https://en.wikipedia.org//wiki/Sergio_Mattarella,July_23,2020-07-23
Najib Razak,https://en.wikipedia.org//wiki/Najib_Razak,July_23,2020-07-23
Donald Young,https://en.wikipedia.org//wiki/Donald_Young_(tennis),July_23,2020-07-23
Slash,https://en.wikipedia.org//wiki/Slash_(musician),July_23,2020-07-23
Gary Payton,https://en.wikipedia.org//wiki/Gary_Payton,July_23,2020-07-23
Alison Krauss,https://en.wikipedia.org//wiki/Alison_Krauss,July_23,2020-07-23
Himesh Reshammiya,https://en.wikipedia.org//wiki/Himesh_Reshammiya,July_23,2020-07-23
Michelle Williams,https://en.wikipedia.org//wiki/Michelle_Williams_(singer),July_23,2020-07-23
Jarkko Nieminen,https://en.wikipedia.org//wiki/Jarkko_Nieminen,July_23,2020-07-23
Aaron Peirsol,https://en.wikipedia.org//wiki/Aaron_Peirsol,July_23,2020-07-23
Nikos Galis,https://en.wikipedia.org//wiki/Nikos_Galis,July_23,2020-07-23
Woody Harrelson,https://en.wikipedia.org//wiki/Woody_Harrelson,July_23,2020-07-23
Maurice Greene,https://en.wikipedia.org//wiki/Maurice_Greene_(athlete),July_23,2020-07-23
Don Drysdale,https://en.wikipedia.org//wiki/Don_Drysdale,July_23,2020-07-23
Judit Polgár,https://en.wikipedia.org//wiki/Judit_Polg%C3%A1r,July_23,2020-07-23
Daniel Radcliffe,https://en.wikipedia.org//wiki/Daniel_Radcliffe,July_23,2020-07-23
Kevin Reynolds,https://en.wikipedia.org//wiki/Kevin_Reynolds_(figure_skater),July_23,2020-07-23
Nomar Garciaparra,https://en.wikipedia.org//wiki/Nomar_Garciaparra,July_23,2020-07-23
Pee Wee Reese,https://en.wikipedia.org//wiki/Pee_Wee_Reese,July_23,2020-07-23
Haile Selassie,https://en.wikipedia.org//wiki/Haile_Selassie,July_23,2020-07-23
Michael Foot,https://en.wikipedia.org//wiki/Michael_Foot,July_23,2020-07-23
Philip Seymour Hoffman,https://en.wikipedia.org//wiki/Philip_Seymour_Hoffman,July_23,2020-07-23
Rick Fox,https://en.wikipedia.org//wiki/Rick_Fox,July_24,2020-07-24
Claire McCaskill,https://en.wikipedia.org//wiki/Claire_McCaskill,July_24,2020-07-24
Jorge Jesus,https://en.wikipedia.org//wiki/Jorge_Jesus,July_24,2020-07-24
Karl Malone,https://en.wikipedia.org//wiki/Karl_Malone,July_24,2020-07-24
Jennifer Lopez,https://en.wikipedia.org//wiki/Jennifer_Lopez,July_24,2020-07-24
Elisabeth Moss,https://en.wikipedia.org//wiki/Elisabeth_Moss,July_24,2020-07-24
Anna Paquin,https://en.wikipedia.org//wiki/Anna_Paquin,July_24,2020-07-24
Lukáš Rosol,https://en.wikipedia.org//wiki/Luk%C3%A1%C5%A1_Rosol,July_24,2020-07-24
Daniele De Rossi,https://en.wikipedia.org//wiki/Daniele_De_Rossi,July_24,2020-07-24
Tiago Monteiro,https://en.wikipedia.org//wiki/Tiago_Monteiro,July_24,2020-07-24
Andrew Gaze,https://en.wikipedia.org//wiki/Andrew_Gaze,July_24,2020-07-24
Barry Bonds,https://en.wikipedia.org//wiki/Barry_Bonds,July_24,2020-07-24
Charlie Crist,https://en.wikipedia.org//wiki/Charlie_Crist,July_24,2020-07-24
Amelia Earhart,https://en.wikipedia.org//wiki/Amelia_Earhart,July_24,2020-07-24
Alexandre Dumas,https://en.wikipedia.org//wiki/Alexandre_Dumas,July_24,2020-07-24
Simón Bolívar,https://en.wikipedia.org//wiki/Sim%C3%B3n_Bol%C3%ADvar,July_24,2020-07-24
Kristin Chenoweth,https://en.wikipedia.org//wiki/Kristin_Chenoweth,July_24,2020-07-24
Rosalind Franklin,https://en.wikipedia.org//wiki/Rosalind_Franklin,July_25,2020-07-25
Ali Carter,https://en.wikipedia.org//wiki/Ali_Carter,July_25,2020-07-25
Emmett Till,https://en.wikipedia.org//wiki/Emmett_Till,July_25,2020-07-25
Arthur Balfour,https://en.wikipedia.org//wiki/Arthur_Balfour,July_25,2020-07-25
Erika Steinbach,https://en.wikipedia.org//wiki/Erika_Steinbach,July_25,2020-07-25
James I,https://en.wikipedia.org//wiki/James_I_of_Scotland,July_25,2020-07-25
Ibn Arabi,https://en.wikipedia.org//wiki/Ibn_Arabi,July_25,2020-07-25
Walter Payton,https://en.wikipedia.org//wiki/Walter_Payton,July_25,2020-07-25
Henry Knox,https://en.wikipedia.org//wiki/Henry_Knox,July_25,2020-07-25
Walter Brennan,https://en.wikipedia.org//wiki/Walter_Brennan,July_25,2020-07-25
Jack Thompson,https://en.wikipedia.org//wiki/Jack_Thompson_(activist),July_25,2020-07-25
Nelson Piquet Jr.,https://en.wikipedia.org//wiki/Nelson_Piquet_Jr.,July_25,2020-07-25
Kevin Phillips,https://en.wikipedia.org//wiki/Kevin_Phillips_(footballer),July_25,2020-07-25
Dolphy,https://en.wikipedia.org//wiki/Dolphy,July_25,2020-07-25
Hulk,https://en.wikipedia.org//wiki/Hulk_(footballer),July_25,2020-07-25
Anthony Stokes,https://en.wikipedia.org//wiki/Anthony_Stokes,July_25,2020-07-25
Paulinho,"https://en.wikipedia.org//wiki/Paulinho_(footballer,_born_July_1988)",July_25,2020-07-25
Hoyt Wilhelm,https://en.wikipedia.org//wiki/Hoyt_Wilhelm,July_26,2020-07-26
Francesco Cossiga,https://en.wikipedia.org//wiki/Francesco_Cossiga,July_26,2020-07-26
Peter Lougheed,https://en.wikipedia.org//wiki/Peter_Lougheed,July_26,2020-07-26
John Howard,https://en.wikipedia.org//wiki/John_Howard,July_26,2020-07-26
Mick Jagger,https://en.wikipedia.org//wiki/Mick_Jagger,July_26,2020-07-26
Helen Mirren,https://en.wikipedia.org//wiki/Helen_Mirren,July_26,2020-07-26
Asif Ali Zardari,https://en.wikipedia.org//wiki/Asif_Ali_Zardari,July_26,2020-07-26
Roderick Strong,https://en.wikipedia.org//wiki/Roderick_Strong,July_26,2020-07-26
Emilio de Villota,https://en.wikipedia.org//wiki/Emilio_de_Villota,July_26,2020-07-26
Felix Magath,https://en.wikipedia.org//wiki/Felix_Magath,July_26,2020-07-26
Joe Smith,https://en.wikipedia.org//wiki/Joe_Smith_(basketball),July_26,2020-07-26
Elizabeth Truss,https://en.wikipedia.org//wiki/Elizabeth_Truss,July_26,2020-07-26
Maicon Sisenando,https://en.wikipedia.org//wiki/Maicon_Sisenando,July_26,2020-07-26
George Bernard Shaw,https://en.wikipedia.org//wiki/George_Bernard_Shaw,July_26,2020-07-26
Carl Jung,https://en.wikipedia.org//wiki/Carl_Jung,July_26,2020-07-26
Estes Kefauver,https://en.wikipedia.org//wiki/Estes_Kefauver,July_26,2020-07-26
Thaksin Shinawatra,https://en.wikipedia.org//wiki/Thaksin_Shinawatra,July_26,2020-07-26
Bob Waterfield,https://en.wikipedia.org//wiki/Bob_Waterfield,July_26,2020-07-26
Telê Santana,https://en.wikipedia.org//wiki/Tel%C3%AA_Santana,July_26,2020-07-26
Kevin Spacey,https://en.wikipedia.org//wiki/Kevin_Spacey,July_26,2020-07-26
Michael Jackson,https://en.wikipedia.org//wiki/Michael_Jackson,July_26,2020-07-26
Jason Robards,https://en.wikipedia.org//wiki/Jason_Robards,July_26,2020-07-26
Sandra Bullock,https://en.wikipedia.org//wiki/Sandra_Bullock,July_26,2020-07-26
Nathan Buckley,https://en.wikipedia.org//wiki/Nathan_Buckley,July_26,2020-07-26
Kate Beckinsale,https://en.wikipedia.org//wiki/Kate_Beckinsale,July_26,2020-07-26
Jacinda Ardern,https://en.wikipedia.org//wiki/Jacinda_Ardern,July_26,2020-07-26
Vitas Gerulaitis,https://en.wikipedia.org//wiki/Vitas_Gerulaitis,July_26,2020-07-26
Max Scherzer,https://en.wikipedia.org//wiki/Max_Scherzer,July_27,2020-07-27
Jordan Spieth,https://en.wikipedia.org//wiki/Jordan_Spieth,July_27,2020-07-27
Triple H,https://en.wikipedia.org//wiki/Triple_H,July_27,2020-07-27
Josef Priller,https://en.wikipedia.org//wiki/Josef_Priller,July_27,2020-07-27
Leo Durocher,https://en.wikipedia.org//wiki/Leo_Durocher,July_27,2020-07-27
Gary Gygax,https://en.wikipedia.org//wiki/Gary_Gygax,July_27,2020-07-27
Jo Durie,https://en.wikipedia.org//wiki/Jo_Durie,July_27,2020-07-27
Ed Orgeron,https://en.wikipedia.org//wiki/Ed_Orgeron,July_27,2020-07-27
Donnie Yen,https://en.wikipedia.org//wiki/Donnie_Yen,July_27,2020-07-27
Ted Whitten,https://en.wikipedia.org//wiki/Ted_Whitten,July_27,2020-07-27
